,Gene_ID,Gene_name,Transcript_ID,Transcript_name,Transcript_biotype
5165,ENSG00000120156,TEK,ENST00000615002,TEK-201,protein_coding
5166,ENSG00000120156,TEK,ENST00000380036,TEK-002,protein_coding
5167,ENSG00000120156,TEK,ENST00000406359,TEK-005,protein_coding
5168,ENSG00000120156,TEK,ENST00000519080,TEK-004,protein_coding
5169,ENSG00000122729,ACO1,ENST00000541043,ACO1-201,protein_coding
5170,ENSG00000122729,ACO1,ENST00000379923,ACO1-002,protein_coding
5171,ENSG00000122729,ACO1,ENST00000309951,ACO1-001,protein_coding
5172,ENSG00000221829,FANCG,ENST00000425676,FANCG-005,nonsense_mediated_decay
5173,ENSG00000221829,FANCG,ENST00000378643,FANCG-001,protein_coding
5174,ENSG00000221829,FANCG,ENST00000476212,FANCG-002,processed_transcript
5175,ENSG00000221829,FANCG,ENST00000481254,FANCG-008,retained_intron
5176,ENSG00000221829,FANCG,ENST00000474894,FANCG-006,retained_intron
5177,ENSG00000221829,FANCG,ENST00000448890,FANCG-003,protein_coding
5178,ENSG00000221829,FANCG,ENST00000461149,FANCG-007,retained_intron
5179,ENSG00000221829,FANCG,ENST00000462124,FANCG-004,retained_intron
5180,ENSG00000196092,PAX5,ENST00000358127,PAX5-001,protein_coding
5181,ENSG00000196092,PAX5,ENST00000377853,PAX5-004,protein_coding
5182,ENSG00000196092,PAX5,ENST00000377840,PAX5-002,nonsense_mediated_decay
5183,ENSG00000196092,PAX5,ENST00000377852,PAX5-003,protein_coding
5184,ENSG00000196092,PAX5,ENST00000523241,PAX5-006,protein_coding
5185,ENSG00000196092,PAX5,ENST00000520154,PAX5-007,protein_coding
5186,ENSG00000196092,PAX5,ENST00000520281,PAX5-005,protein_coding
5187,ENSG00000196092,PAX5,ENST00000446742,PAX5-008,protein_coding
5188,ENSG00000196092,PAX5,ENST00000522003,PAX5-009,protein_coding
5189,ENSG00000196092,PAX5,ENST00000523145,PAX5-010,protein_coding
5190,ENSG00000196092,PAX5,ENST00000523493,PAX5-011,nonsense_mediated_decay
5191,ENSG00000196092,PAX5,ENST00000414447,PAX5-013,protein_coding
5192,ENSG00000196092,PAX5,ENST00000377847,PAX5-012,protein_coding
5193,ENSG00000196092,PAX5,ENST00000524340,PAX5-014,protein_coding
5194,ENSG00000196092,PAX5,ENST00000522932,PAX5-015,protein_coding
5195,ENSG00000196092,PAX5,ENST00000520083,PAX5-016,retained_intron
5196,ENSG00000119139,TJP2,ENST00000453658,TJP2-201,protein_coding
5197,ENSG00000119139,TJP2,ENST00000413932,TJP2-008,retained_intron
5198,ENSG00000119139,TJP2,ENST00000606364,TJP2-007,protein_coding
5199,ENSG00000119139,TJP2,ENST00000377259,TJP2-002,protein_coding
5200,ENSG00000119139,TJP2,ENST00000423935,TJP2-001,protein_coding
5201,ENSG00000119139,TJP2,ENST00000377245,TJP2-003,protein_coding
5202,ENSG00000119139,TJP2,ENST00000348208,TJP2-006,protein_coding
5203,ENSG00000119139,TJP2,ENST00000265384,TJP2-004,protein_coding
5204,ENSG00000119139,TJP2,ENST00000535702,TJP2-202,protein_coding
5205,ENSG00000119139,TJP2,ENST00000539225,TJP2-203,protein_coding
5206,ENSG00000119139,TJP2,ENST00000498204,TJP2-005,processed_transcript
5207,ENSG00000156052,GNAQ,ENST00000286548,GNAQ-001,protein_coding
5208,ENSG00000156052,GNAQ,ENST00000411677,GNAQ-002,protein_coding
5209,ENSG00000148053,NTRK2,ENST00000376214,NTRK2-202,protein_coding
5210,ENSG00000148053,NTRK2,ENST00000376213,NTRK2-201,protein_coding
5211,ENSG00000148053,NTRK2,ENST00000395882,NTRK2-203,protein_coding
5212,ENSG00000148053,NTRK2,ENST00000376208,NTRK2-002,protein_coding
5213,ENSG00000148053,NTRK2,ENST00000304053,NTRK2-003,protein_coding
5214,ENSG00000148053,NTRK2,ENST00000277120,NTRK2-004,protein_coding
5215,ENSG00000148053,NTRK2,ENST00000323115,NTRK2-001,protein_coding
5216,ENSG00000148053,NTRK2,ENST00000359847,NTRK2-005,protein_coding
5217,ENSG00000165025,SYK,ENST00000375754,SYK-001,protein_coding
5218,ENSG00000165025,SYK,ENST00000375751,SYK-004,protein_coding
5219,ENSG00000165025,SYK,ENST00000375747,SYK-003,protein_coding
5220,ENSG00000165025,SYK,ENST00000476708,SYK-005,processed_transcript
5221,ENSG00000165025,SYK,ENST00000375746,SYK-002,protein_coding
5222,ENSG00000169071,ROR2,ENST00000375715,ROR2-002,protein_coding
5223,ENSG00000169071,ROR2,ENST00000375708,ROR2-001,protein_coding
5224,ENSG00000169071,ROR2,ENST00000550066,ROR2-006,processed_transcript
5225,ENSG00000169071,ROR2,ENST00000548585,ROR2-008,retained_intron
5226,ENSG00000169071,ROR2,ENST00000495386,ROR2-003,processed_transcript
5227,ENSG00000169071,ROR2,ENST00000546883,ROR2-007,processed_transcript
5228,ENSG00000169071,ROR2,ENST00000476440,ROR2-005,processed_transcript
5229,ENSG00000169071,ROR2,ENST00000493846,ROR2-004,processed_transcript
5230,ENSG00000165238,WNK2,ENST00000448039,WNK2-011,protein_coding
5231,ENSG00000165238,WNK2,ENST00000427277,WNK2-202,protein_coding
5232,ENSG00000165238,WNK2,ENST00000297954,WNK2-001,protein_coding
5233,ENSG00000165238,WNK2,ENST00000395477,WNK2-201,protein_coding
5234,ENSG00000165238,WNK2,ENST00000432730,WNK2-009,protein_coding
5235,ENSG00000165238,WNK2,ENST00000411624,WNK2-010,protein_coding
5236,ENSG00000165238,WNK2,ENST00000464625,WNK2-012,processed_transcript
5237,ENSG00000165238,WNK2,ENST00000478583,WNK2-013,processed_transcript
5238,ENSG00000165238,WNK2,ENST00000448251,WNK2-002,protein_coding
5239,ENSG00000165238,WNK2,ENST00000462595,WNK2-005,processed_transcript
5240,ENSG00000165238,WNK2,ENST00000453718,WNK2-014,protein_coding
5241,ENSG00000165238,WNK2,ENST00000474009,WNK2-007,processed_transcript
5242,ENSG00000165238,WNK2,ENST00000479696,WNK2-006,processed_transcript
5243,ENSG00000165238,WNK2,ENST00000467401,WNK2-008,retained_intron
5244,ENSG00000165238,WNK2,ENST00000460335,WNK2-004,processed_transcript
5245,ENSG00000165238,WNK2,ENST00000471076,WNK2-003,processed_transcript
5246,ENSG00000158169,FANCC,ENST00000289081,FANCC-001,protein_coding
5247,ENSG00000158169,FANCC,ENST00000375305,FANCC-002,protein_coding
5248,ENSG00000158169,FANCC,ENST00000464627,FANCC-006,processed_transcript
5249,ENSG00000158169,FANCC,ENST00000480712,FANCC-009,processed_transcript
5250,ENSG00000158169,FANCC,ENST00000477942,FANCC-008,processed_transcript
5251,ENSG00000158169,FANCC,ENST00000490972,FANCC-201,protein_coding
5252,ENSG00000158169,FANCC,ENST00000464653,FANCC-003,processed_transcript
5253,ENSG00000158169,FANCC,ENST00000493098,FANCC-010,processed_transcript
5254,ENSG00000158169,FANCC,ENST00000474949,FANCC-005,processed_transcript
5255,ENSG00000158169,FANCC,ENST00000433829,FANCC-004,protein_coding
5256,ENSG00000185920,PTCH1,ENST00000331920,PTCH1-001,protein_coding
5257,ENSG00000185920,PTCH1,ENST00000418258,PTCH1-201,protein_coding
5258,ENSG00000185920,PTCH1,ENST00000421141,PTCH1-202,protein_coding
5259,ENSG00000185920,PTCH1,ENST00000437951,PTCH1-203,protein_coding
5260,ENSG00000185920,PTCH1,ENST00000546744,PTCH1-018,retained_intron
5261,ENSG00000185920,PTCH1,ENST00000375290,PTCH1-015,nonsense_mediated_decay
5262,ENSG00000185920,PTCH1,ENST00000430669,PTCH1-003,protein_coding
5263,ENSG00000185920,PTCH1,ENST00000429896,PTCH1-002,protein_coding
5264,ENSG00000185920,PTCH1,ENST00000375274,PTCH1-007,protein_coding
5265,ENSG00000185920,PTCH1,ENST00000547615,PTCH1-024,processed_transcript
5266,ENSG00000185920,PTCH1,ENST00000549678,PTCH1-023,retained_intron
5267,ENSG00000185920,PTCH1,ENST00000375271,PTCH1-005,protein_coding
5268,ENSG00000185920,PTCH1,ENST00000488809,PTCH1-004,retained_intron
5269,ENSG00000185920,PTCH1,ENST00000548420,PTCH1-019,protein_coding
5270,ENSG00000185920,PTCH1,ENST00000553011,PTCH1-012,protein_coding
5271,ENSG00000185920,PTCH1,ENST00000551845,PTCH1-011,protein_coding
5272,ENSG00000185920,PTCH1,ENST00000547672,PTCH1-009,protein_coding
5273,ENSG00000185920,PTCH1,ENST00000546820,PTCH1-010,protein_coding
5274,ENSG00000185920,PTCH1,ENST00000548379,PTCH1-022,processed_transcript
5275,ENSG00000185920,PTCH1,ENST00000548945,PTCH1-013,processed_transcript
5276,ENSG00000185920,PTCH1,ENST00000550914,PTCH1-014,nonsense_mediated_decay
5277,ENSG00000185920,PTCH1,ENST00000553256,PTCH1-021,processed_transcript
5278,ENSG00000185920,PTCH1,ENST00000550136,PTCH1-017,retained_intron
5279,ENSG00000185920,PTCH1,ENST00000468211,PTCH1-006,protein_coding
5280,ENSG00000185920,PTCH1,ENST00000551630,PTCH1-020,protein_coding
5281,ENSG00000185920,PTCH1,ENST00000551623,PTCH1-016,nonsense_mediated_decay
5282,ENSG00000185920,PTCH1,ENST00000551425,PTCH1-008,processed_transcript
5283,ENSG00000136936,XPA,ENST00000462523,XPA-003,nonsense_mediated_decay
5284,ENSG00000136936,XPA,ENST00000375128,XPA-001,protein_coding
5285,ENSG00000136936,XPA,ENST00000485042,XPA-004,processed_transcript
5286,ENSG00000136936,XPA,ENST00000496104,XPA-002,processed_transcript
5287,ENSG00000119508,NR4A3,ENST00000338488,NR4A3-002,protein_coding
5288,ENSG00000119508,NR4A3,ENST00000395097,NR4A3-001,protein_coding
5289,ENSG00000119508,NR4A3,ENST00000618101,NR4A3-201,protein_coding
5290,ENSG00000119508,NR4A3,ENST00000330847,NR4A3-003,protein_coding
5291,ENSG00000136826,KLF4,ENST00000497048,KLF4-001,retained_intron
5292,ENSG00000136826,KLF4,ENST00000493306,KLF4-003,retained_intron
5293,ENSG00000136826,KLF4,ENST00000374672,KLF4-002,protein_coding
5294,ENSG00000136826,KLF4,ENST00000610832,KLF4-201,protein_coding
5295,ENSG00000136826,KLF4,ENST00000411706,KLF4-004,protein_coding
5296,ENSG00000136826,KLF4,ENST00000420475,KLF4-006,protein_coding
5297,ENSG00000204193,TXNDC8,ENST00000374511,TXNDC8-201,protein_coding
5298,ENSG00000204193,TXNDC8,ENST00000374510,TXNDC8-001,protein_coding
5299,ENSG00000204193,TXNDC8,ENST00000423740,TXNDC8-004,protein_coding
5300,ENSG00000204193,TXNDC8,ENST00000374507,TXNDC8-002,protein_coding
5301,ENSG00000173258,ZNF483,ENST00000358151,ZNF483-001,protein_coding
5302,ENSG00000173258,ZNF483,ENST00000355824,ZNF483-201,protein_coding
5303,ENSG00000173258,ZNF483,ENST00000374374,ZNF483-003,protein_coding
5304,ENSG00000173258,ZNF483,ENST00000309235,ZNF483-002,protein_coding
5305,ENSG00000041982,TNC,ENST00000535648,TNC-201,protein_coding
5306,ENSG00000041982,TNC,ENST00000350763,TNC-001,protein_coding
5307,ENSG00000041982,TNC,ENST00000341037,TNC-011,protein_coding
5308,ENSG00000041982,TNC,ENST00000423613,TNC-009,protein_coding
5309,ENSG00000041982,TNC,ENST00000537320,TNC-012,protein_coding
5310,ENSG00000041982,TNC,ENST00000542877,TNC-007,protein_coding
5311,ENSG00000041982,TNC,ENST00000544972,TNC-013,protein_coding
5312,ENSG00000041982,TNC,ENST00000460345,TNC-002,processed_transcript
5313,ENSG00000041982,TNC,ENST00000498724,TNC-006,processed_transcript
5314,ENSG00000041982,TNC,ENST00000476680,TNC-003,processed_transcript
5315,ENSG00000041982,TNC,ENST00000473855,TNC-005,processed_transcript
5316,ENSG00000041982,TNC,ENST00000481475,TNC-004,processed_transcript
5317,ENSG00000041982,TNC,ENST00000534839,TNC-010,protein_coding
5318,ENSG00000119397,CNTRL,ENST00000373865,CNTRL-008,protein_coding
5319,ENSG00000119397,CNTRL,ENST00000373855,CNTRL-010,protein_coding
5320,ENSG00000119397,CNTRL,ENST00000238341,CNTRL-201,protein_coding
5321,ENSG00000119397,CNTRL,ENST00000468952,CNTRL-009,processed_transcript
5322,ENSG00000119397,CNTRL,ENST00000373851,CNTRL-003,retained_intron
5323,ENSG00000119397,CNTRL,ENST00000373850,CNTRL-001,protein_coding
5324,ENSG00000119397,CNTRL,ENST00000373847,CNTRL-002,protein_coding
5325,ENSG00000119397,CNTRL,ENST00000431571,CNTRL-005,protein_coding
5326,ENSG00000119397,CNTRL,ENST00000373845,CNTRL-004,processed_transcript
5327,ENSG00000119397,CNTRL,ENST00000613863,CNTRL-202,protein_coding
5328,ENSG00000119397,CNTRL,ENST00000373844,CNTRL-007,protein_coding
5329,ENSG00000119397,CNTRL,ENST00000491018,CNTRL-006,processed_transcript
5330,ENSG00000119414,PPP6C,ENST00000373547,PPP6C-001,protein_coding
5331,ENSG00000119414,PPP6C,ENST00000451402,PPP6C-202,protein_coding
5332,ENSG00000119414,PPP6C,ENST00000415905,PPP6C-201,protein_coding
5333,ENSG00000119414,PPP6C,ENST00000456642,PPP6C-002,protein_coding
5334,ENSG00000136877,FPGS,ENST00000479147,FPGS-015,processed_transcript
5335,ENSG00000136877,FPGS,ENST00000479375,FPGS-013,processed_transcript
5336,ENSG00000136877,FPGS,ENST00000393706,FPGS-201,protein_coding
5337,ENSG00000136877,FPGS,ENST00000630236,FPGS-202,protein_coding
5338,ENSG00000136877,FPGS,ENST00000373247,FPGS-011,protein_coding
5339,ENSG00000136877,FPGS,ENST00000488307,FPGS-016,processed_transcript
5340,ENSG00000136877,FPGS,ENST00000373228,FPGS-017,protein_coding
5341,ENSG00000136877,FPGS,ENST00000481552,FPGS-003,processed_transcript
5342,ENSG00000136877,FPGS,ENST00000460181,FPGS-014,processed_transcript
5343,ENSG00000136877,FPGS,ENST00000475765,FPGS-018,processed_transcript
5344,ENSG00000136877,FPGS,ENST00000496586,FPGS-019,processed_transcript
5345,ENSG00000136877,FPGS,ENST00000373225,FPGS-012,protein_coding
5346,ENSG00000136877,FPGS,ENST00000431857,FPGS-020,protein_coding
5347,ENSG00000136877,FPGS,ENST00000423577,FPGS-001,protein_coding
5348,ENSG00000136877,FPGS,ENST00000469310,FPGS-002,processed_transcript
5349,ENSG00000136877,FPGS,ENST00000497386,FPGS-004,processed_transcript
5350,ENSG00000136877,FPGS,ENST00000488506,FPGS-006,processed_transcript
5351,ENSG00000136877,FPGS,ENST00000489522,FPGS-005,processed_transcript
5352,ENSG00000136877,FPGS,ENST00000467826,FPGS-007,processed_transcript
5353,ENSG00000136877,FPGS,ENST00000473536,FPGS-008,processed_transcript
5354,ENSG00000136877,FPGS,ENST00000475270,FPGS-009,processed_transcript
5355,ENSG00000119335,SET,ENST00000454747,SET-009,protein_coding
5356,ENSG00000119335,SET,ENST00000372692,SET-001,protein_coding
5357,ENSG00000119335,SET,ENST00000409104,SET-003,protein_coding
5358,ENSG00000119335,SET,ENST00000322030,SET-002,protein_coding
5359,ENSG00000119335,SET,ENST00000372688,SET-201,protein_coding
5360,ENSG00000119335,SET,ENST00000372686,SET-010,protein_coding
5361,ENSG00000119335,SET,ENST00000466009,SET-005,processed_transcript
5362,ENSG00000119335,SET,ENST00000477806,SET-008,processed_transcript
5363,ENSG00000119335,SET,ENST00000480217,SET-004,processed_transcript
5364,ENSG00000119335,SET,ENST00000480536,SET-012,retained_intron
5365,ENSG00000119335,SET,ENST00000485056,SET-011,retained_intron
5366,ENSG00000187239,FNBP1,ENST00000446176,FNBP1-002,protein_coding
5367,ENSG00000187239,FNBP1,ENST00000443566,FNBP1-202,protein_coding
5368,ENSG00000187239,FNBP1,ENST00000420781,FNBP1-201,protein_coding
5369,ENSG00000187239,FNBP1,ENST00000449089,FNBP1-004,protein_coding
5370,ENSG00000187239,FNBP1,ENST00000355681,FNBP1-003,protein_coding
5371,ENSG00000187239,FNBP1,ENST00000478129,FNBP1-008,processed_transcript
5372,ENSG00000187239,FNBP1,ENST00000462766,FNBP1-006,processed_transcript
5373,ENSG00000187239,FNBP1,ENST00000482107,FNBP1-007,processed_transcript
5374,ENSG00000187239,FNBP1,ENST00000491905,FNBP1-001,processed_transcript
5375,ENSG00000097007,ABL1,ENST00000372348,ABL1-002,protein_coding
5376,ENSG00000097007,ABL1,ENST00000393293,ABL1-003,protein_coding
5377,ENSG00000097007,ABL1,ENST00000318560,ABL1-001,protein_coding
5378,ENSG00000126883,NUP214,ENST00000359428,NUP214-001,protein_coding
5379,ENSG00000126883,NUP214,ENST00000411637,NUP214-010,protein_coding
5380,ENSG00000126883,NUP214,ENST00000451030,NUP214-201,protein_coding
5381,ENSG00000126883,NUP214,ENST00000531584,NUP214-025,protein_coding
5382,ENSG00000126883,NUP214,ENST00000526412,NUP214-012,processed_transcript
5383,ENSG00000126883,NUP214,ENST00000525561,NUP214-013,retained_intron
5384,ENSG00000126883,NUP214,ENST00000530843,NUP214-014,processed_transcript
5385,ENSG00000126883,NUP214,ENST00000530863,NUP214-015,protein_coding
5386,ENSG00000126883,NUP214,ENST00000525980,NUP214-011,retained_intron
5387,ENSG00000126883,NUP214,ENST00000530630,NUP214-017,processed_transcript
5388,ENSG00000126883,NUP214,ENST00000489260,NUP214-008,retained_intron
5389,ENSG00000126883,NUP214,ENST00000526346,NUP214-021,nonsense_mediated_decay
5390,ENSG00000126883,NUP214,ENST00000531929,NUP214-016,processed_transcript
5391,ENSG00000126883,NUP214,ENST00000524578,NUP214-020,retained_intron
5392,ENSG00000126883,NUP214,ENST00000453861,NUP214-028,nonsense_mediated_decay
5393,ENSG00000126883,NUP214,ENST00000470765,NUP214-005,processed_transcript
5394,ENSG00000126883,NUP214,ENST00000483497,NUP214-009,protein_coding
5395,ENSG00000126883,NUP214,ENST00000465486,NUP214-019,processed_transcript
5396,ENSG00000126883,NUP214,ENST00000531600,NUP214-018,protein_coding
5397,ENSG00000126883,NUP214,ENST00000528114,NUP214-022,processed_transcript
5398,ENSG00000126883,NUP214,ENST00000525384,NUP214-024,retained_intron
5399,ENSG00000126883,NUP214,ENST00000529286,NUP214-026,processed_transcript
5400,ENSG00000126883,NUP214,ENST00000530491,NUP214-023,retained_intron
5401,ENSG00000126883,NUP214,ENST00000498010,NUP214-007,protein_coding
5402,ENSG00000126883,NUP214,ENST00000476004,NUP214-006,protein_coding
5403,ENSG00000126883,NUP214,ENST00000528406,NUP214-027,protein_coding
5404,ENSG00000126883,NUP214,ENST00000496921,NUP214-004,retained_intron
5405,ENSG00000165699,TSC1,ENST00000298552,TSC1-001,protein_coding
5406,ENSG00000165699,TSC1,ENST00000545250,TSC1-202,protein_coding
5407,ENSG00000165699,TSC1,ENST00000440111,TSC1-201,protein_coding
5408,ENSG00000165699,TSC1,ENST00000493467,TSC1-006,retained_intron
5409,ENSG00000165699,TSC1,ENST00000403810,TSC1-003,protein_coding
5410,ENSG00000165699,TSC1,ENST00000461879,TSC1-004,processed_transcript
5411,ENSG00000165699,TSC1,ENST00000475903,TSC1-005,processed_transcript
5412,ENSG00000165699,TSC1,ENST00000490179,TSC1-002,processed_transcript
5413,ENSG00000160271,RALGDS,ENST00000482648,RALGDS-006,retained_intron
5414,ENSG00000160271,RALGDS,ENST00000469972,RALGDS-008,retained_intron
5415,ENSG00000160271,RALGDS,ENST00000493438,RALGDS-004,nonsense_mediated_decay
5416,ENSG00000160271,RALGDS,ENST00000372050,RALGDS-001,protein_coding
5417,ENSG00000160271,RALGDS,ENST00000372047,RALGDS-002,protein_coding
5418,ENSG00000160271,RALGDS,ENST00000393160,RALGDS-003,protein_coding
5419,ENSG00000160271,RALGDS,ENST00000393157,RALGDS-202,protein_coding
5420,ENSG00000160271,RALGDS,ENST00000372062,RALGDS-201,protein_coding
5421,ENSG00000160271,RALGDS,ENST00000498797,RALGDS-007,retained_intron
5422,ENSG00000160271,RALGDS,ENST00000495621,RALGDS-011,retained_intron
5423,ENSG00000160271,RALGDS,ENST00000477660,RALGDS-009,processed_transcript
5424,ENSG00000160271,RALGDS,ENST00000424572,RALGDS-010,protein_coding
5425,ENSG00000160271,RALGDS,ENST00000471109,RALGDS-013,retained_intron
5426,ENSG00000160271,RALGDS,ENST00000493067,RALGDS-005,retained_intron
5427,ENSG00000160271,RALGDS,ENST00000460587,RALGDS-012,processed_transcript
5428,ENSG00000169925,BRD3,ENST00000303407,BRD3-001,protein_coding
5429,ENSG00000169925,BRD3,ENST00000473349,BRD3-003,processed_transcript
5430,ENSG00000169925,BRD3,ENST00000371834,BRD3-002,protein_coding
5431,ENSG00000169925,BRD3,ENST00000494743,BRD3-006,retained_intron
5432,ENSG00000169925,BRD3,ENST00000371842,BRD3-004,protein_coding
5433,ENSG00000169925,BRD3,ENST00000433041,BRD3-005,protein_coding
5434,ENSG00000186350,RXRA,ENST00000484822,RXRA-003,processed_transcript
5435,ENSG00000186350,RXRA,ENST00000481739,RXRA-002,protein_coding
5436,ENSG00000186350,RXRA,ENST00000356384,RXRA-001,processed_transcript
5437,ENSG00000130635,COL5A1,ENST00000371817,COL5A1-001,protein_coding
5438,ENSG00000130635,COL5A1,ENST00000618395,COL5A1-201,protein_coding
5439,ENSG00000130635,COL5A1,ENST00000464187,COL5A1-004,processed_transcript
5440,ENSG00000130635,COL5A1,ENST00000469093,COL5A1-008,processed_transcript
5441,ENSG00000130635,COL5A1,ENST00000463925,COL5A1-009,processed_transcript
5442,ENSG00000130635,COL5A1,ENST00000460264,COL5A1-002,retained_intron
5443,ENSG00000130635,COL5A1,ENST00000371820,COL5A1-003,protein_coding
5444,ENSG00000130635,COL5A1,ENST00000465877,COL5A1-007,retained_intron
5445,ENSG00000148400,NOTCH1,ENST00000277541,NOTCH1-001,protein_coding
5446,ENSG00000148400,NOTCH1,ENST00000494783,NOTCH1-002,processed_transcript
5447,ENSG00000148400,NOTCH1,ENST00000491649,NOTCH1-003,processed_transcript
5448,ENSG00000188163,FAM166A,ENST00000471784,FAM166A-002,retained_intron
5449,ENSG00000188163,FAM166A,ENST00000344774,FAM166A-001,protein_coding
5450,ENSG00000188163,FAM166A,ENST00000484720,FAM166A-003,protein_coding
5451,ENSG00000107929,LARP4B,ENST00000614908,LARP4B-011,protein_coding
5452,ENSG00000107929,LARP4B,ENST00000612396,LARP4B-201,protein_coding
5453,ENSG00000107929,LARP4B,ENST00000316157,LARP4B-002,protein_coding
5454,ENSG00000107929,LARP4B,ENST00000609318,LARP4B-010,retained_intron
5455,ENSG00000107929,LARP4B,ENST00000448368,LARP4B-007,protein_coding
5456,ENSG00000107929,LARP4B,ENST00000440895,LARP4B-008,protein_coding
5457,ENSG00000107929,LARP4B,ENST00000608970,LARP4B-009,retained_intron
5458,ENSG00000107929,LARP4B,ENST00000469487,LARP4B-001,processed_transcript
5459,ENSG00000107929,LARP4B,ENST00000476529,LARP4B-005,nonsense_mediated_decay
5460,ENSG00000107929,LARP4B,ENST00000406525,LARP4B-003,protein_coding
5461,ENSG00000107929,LARP4B,ENST00000481118,LARP4B-006,processed_transcript
5462,ENSG00000107929,LARP4B,ENST00000412411,LARP4B-004,protein_coding
5463,ENSG00000067082,KLF6,ENST00000461124,KLF6-005,processed_transcript
5464,ENSG00000067082,KLF6,ENST00000497571,KLF6-001,protein_coding
5465,ENSG00000067082,KLF6,ENST00000542957,KLF6-201,protein_coding
